particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.1327	0.97336	12.0444	96.7439	346.6299	9.8684	0.0568	4.2086	6	162	nan	7	281	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4417	0.98072	1.6767	317.0656	79.2645	241.8374	0.0471	4.8363	6	30	13	7	30	13
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4678	0.98017	25.5231	82.7239	17.0422	136.2869	0.0489	4.8867	6	151	24	8	602	48
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5198	0.97893	30.3538	140.5015	15.4438	95.3121	0.0531	4.9866	6	105	37	8	177	13
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4581	0.9822	16.9458	302.4289	111.7416	323.402	0.0437	4.8725	5	1051	72	7	1182	64
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5783	0.97854	16.3638	229.5499	186.6321	290.733	0.0553	5.1014	7	31	25	7	7	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4487	0.97791	5.3467	165.8348	67.7067	25.1198	0.0541	4.8433	6	48	12	8	60	23
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5035	0.98126	24.0169	276.5818	232.094	186.8855	0.0469	4.9601	5	2237	60	7	2608	288
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5076	0.98409	7.0634	325.5769	316.8929	315.4169	0.0399	4.9752	5	50	25	6	74	35
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4732	0.97729	30.8815	272.7084	135.9892	285.5276	0.0562	4.8902	6	1929	28	8	2298	271
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4413	0.97907	9.4069	52.5292	258.6303	35.3753	0.0511	4.8315	6	573	25	8	608	24
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4457	0.97983	15.5472	211.2375	210.8553	113.279	0.0493	4.8421	5	103	11	8	434	16
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4829	0.97866	11.6807	341.4638	88.7706	67.5516	0.053	4.9127	6	933	38	8	1123	24
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4735	0.97779	16.1456	7.5541	181.2849	359.7278	0.0549	4.8921	6	35	24	9	47	25
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.477	0.97976	17.9459	95.4646	48.1708	142.5567	0.0501	4.9038	6	1091	38	8	1232	25
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.494	0.97818	53.0946	232.5331	211.0752	80.514	0.0544	4.9336	7	618	nan	8	7827	105
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4899	0.9806	9.9093	31.1699	217.7919	122.0239	0.0483	4.9314	6	120	49	8	274	48
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4171	0.98331	31.7135	244.5054	177.3573	172.0747	0.0403	4.7939	5	7	nan	6	31	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5521	0.97786	25.1321	19.9584	2.6945	251.1221	0.0565	5.0477	7	41	nan	9	30	13
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5167	0.97699	17.6154	197.0998	25.5532	81.2197	0.0579	4.9755	7	119	nan	9	262	49
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4498	0.97958	10.8557	85.7275	210.015	347.7557	0.05	4.8497	5	62	12	7	122	34
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4605	0.97647	15.2575	113.3295	97.9437	156.9445	0.0579	4.8631	7	1355	35	9	1389	36
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5615	0.97938	13.6241	188.4201	47.8709	187.4084	0.0528	5.0701	6	167	25	9	511	72
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4293	0.977	23.1494	165.547	349.4194	317.9205	0.0559	4.8027	6	117	nan	8	117	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.3231	0.98007	7.5834	131.0344	257.51	155.2354	0.0463	4.5999	5	101	37	7	184	36
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.2961	0.97527	13.128	355.9322	201.6663	137.8559	0.0568	4.5355	7	36	nan	8	48	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5008	0.97794	8.4068	109.3063	41.802	277.0279	0.0552	4.9464	7	105	36	9	117	48
